character x y
kː -3.736020088195801 -6.27871561050415
ʃʰ -10.2893705368042 -2.2422773838043213
ɳ 8.975969314575195 -1.993008017539978
ɢ -9.362421989440918 -1.6872860193252563
ɒ̃ 7.728827476501465 4.545688629150391
ɔːː 7.407147407531738 5.557307243347168
ɔ̃ː 8.46241283416748 3.527949333190918
n̥ˠ -10.178954124450684 5.786421775817871
ɸʲ -7.710421085357666 -13.107352256774902
ɾˠ 11.212577819824219 -9.335721015930176
n̥ʲ -16.332258224487305 -3.5816686153411865
l̠ 8.851997375488281 -8.570611953735352
õ̞ 13.917187690734863 15.755507469177246
n̠ 2.365389823913574 -7.1534247398376465
pʲʰ -9.106091499328613 -12.988107681274414
ʊ̃ 14.740072250366211 16.394792556762695
βʲ -7.105225086212158 -14.687041282653809
β̞ -7.733869552612305 -12.343243598937988
ɜ̃ 11.9481201171875 18.97556495666504
n̪̤ 9.78587818145752 -2.167457342147827
ɽ̃ 6.684609413146973 -10.246403694152832
d̪z̪ 7.224761009216309 -12.178686141967773
cç -7.871588230133057 -0.8373868465423584
ʁ̞ -4.526683330535889 -2.801715850830078
t̪s̪ -9.411553382873535 7.636185169219971
˨ 5.640578269958496 11.725126266479492
˩ 3.6754355430603027 10.058134078979492
˧ 2.4014432430267334 11.085397720336914
˥ 3.5768139362335205 11.415274620056152
ŋˑ 10.067814826965332 -1.6058416366577148
ɴ 10.033254623413086 0.37914925813674927
t̪ʼ -17.297582626342773 -3.0320777893066406
tsʼ -10.242639541625977 5.267894744873047
a̟ː 10.276016235351562 19.75978660583496
p̰ -0.2591780722141266 7.9267449378967285
t̪̰ -18.775981903076172 -6.763474464416504
sʲ -10.383883476257324 1.7107033729553223
ʒʲ -10.671669960021973 3.86649489402771
ʃʲ -5.744373798370361 2.4965968132019043
˦ 2.5968551635742188 11.10529613494873
ŋ̥ 7.0407915115356445 5.670187473297119
l̪̥ -2.5276753902435303 -6.5884833335876465
s̻ -10.23479175567627 6.099743366241455
z̻ -11.657917976379395 2.6793212890625
tɕ -12.79258918762207 1.398708701133728
ŭ 16.23165512084961 13.272055625915527
ĕ 10.645892143249512 18.31052017211914
r̪ʲ 9.75489330291748 -10.807452201843262
n̪ʲ 8.865333557128906 -3.1336965560913086
ʃˠ -10.19741153717041 -3.245041847229004
s̪ʲ -11.876760482788086 3.2959156036376953
ᴅ 11.099531173706055 -10.240313529968262
ʉ̟ 15.585660934448242 13.088826179504395
ɧ -2.627394437789917 -4.119612216949463
˨˧ 5.659641742706299 11.7809419631958
˧˩ 12.498505592346191 5.8852739334106445
˥̰ 4.178089618682861 9.989622116088867
˦˥ 2.3115477561950684 8.975319862365723
˨˩ 3.0162131786346436 11.951659202575684
˨˩̤ 11.269372940063477 3.0527279376983643
