character x y
r̥ -0.1866101622581482 -12.584990501403809
n̥ -2.622231960296631 -8.504528999328613
ɑː -21.7233829498291 5.31088924407959
ɗ 12.682548522949219 -1.152622938156128
ʕ 8.103266716003418 -0.7837836146354675
nː -5.323640823364258 -5.089694976806641
t̪ʰ 14.941736221313477 -1.0159029960632324
ai̯ -6.199534893035889 1.590877890586853
ɒ -17.882240295410156 7.57220458984375
ɟ 12.684738159179688 -0.20474083721637726
lː 2.7336323261260986 -9.108887672424316
ʎ 2.6092536449432373 -8.250432014465332
ɟʝ 2.9154317378997803 0.969188928604126
ʝ 3.7585620880126953 0.389846533536911
ɖ 20.045774459838867 -3.1661715507507324
β 12.781471252441406 -8.357034683227539
r̪ -2.5857207775115967 -15.39466381072998
a̟ -18.199556350708008 5.208528518676758
ɯ̞ -11.192343711853027 7.638806343078613
ʏ -11.352178573608398 6.002034664154053
ɛː -15.043452262878418 6.1628217697143555
ɤ̞ -14.9229097366333 5.353296756744385
ts 14.758960723876953 -3.2218828201293945
d̠ʒ -6.823436260223389 -4.254154205322266
ʈ 18.56639862060547 -2.5881035327911377
ã -16.657503128051758 4.058267116546631
b̤ 11.649809837341309 -10.188669204711914
d̪̤ 19.049245834350586 -3.056882381439209
æ̃ -19.323808670043945 5.936384677886963
ẽ̞ -17.11793327331543 6.783299446105957
ɪ̃ -9.77819538116455 4.753533363342285
õ -22.82200813293457 5.479248046875
nˠ -3.929957866668701 -5.1179962158203125
ɑ̃ -6.633492946624756 0.15085189044475555
ɹ -1.3034391403198242 -15.320545196533203
l̪ˠ -1.0134989023208618 -13.111226081848145
vʲ 10.63659381866455 -9.650674819946289
bʲ 11.09812068939209 -9.231451988220215
l̪ʲ -1.9620717763900757 -13.06766128540039
d̪ʲ 17.07753562927246 -2.0734426975250244
nʲ -2.791541814804077 -7.478471755981445
z̪ʲ 9.357574462890625 3.0398123264312744
ɘ -16.725360870361328 5.4787139892578125
mʲ 12.272254943847656 -5.825070381164551
t̪ʲ 18.19740104675293 -1.7395490407943726
pʲ 13.118403434753418 -9.04198932647705
r̝ 0.46792149543762207 -11.975839614868164
ɯ -13.93167781829834 8.771265029907227
ɤ -20.20344352722168 6.546859264373779
cçʰ 8.580097198486328 2.894970655441284
fʲ 10.835776329040527 -10.670900344848633
ɓ 14.71850299835205 -8.969219207763672
ɨː -12.76496410369873 5.747054100036621
ai -7.10790491104126 2.845818042755127
ɨ̞ -14.310997009277344 5.70413064956665
