character x y
cç 6.9800028800964355 -4.228648662567139
ʁ̞ 2.4355781078338623 -12.5545654296875
t̪s̪ -3.2114338874816895 -3.8700883388519287
˨ -4.203573703765869 10.547418594360352
˩ -2.1184349060058594 10.27883529663086
˧ -2.7031025886535645 9.49247932434082
˥ -2.2975525856018066 10.371655464172363
ŋˑ -0.4468585252761841 -1.038152813911438
ɴ -1.825143814086914 1.6988105773925781
t̪ʼ 10.598318099975586 -15.692803382873535
tsʼ 0.3918118178844452 -11.578059196472168
a̟ː -12.894597053527832 9.581829071044922
p̰ -1.296708345413208 -6.234997272491455
t̪̰ 14.250591278076172 -16.558927536010742
sʲ 1.8106435537338257 -9.412967681884766
ʒʲ -0.3893755376338959 -10.179096221923828
ʃʲ 1.585713505744934 -1.5847407579421997
˦ -3.435375690460205 7.506467342376709
ŋ̥ -3.175173044204712 6.6338372230529785
l̪̥ 9.740103721618652 -8.37678337097168
s̻ -1.8900558948516846 -12.37064266204834
z̻ -1.195094108581543 -10.759403228759766
tɕ -2.45184588432312 -11.198134422302246
ŭ -7.670494556427002 11.097777366638184
ĕ -13.056009292602539 9.923920631408691
r̪ʲ 7.373560905456543 4.949127197265625
n̪ʲ 1.916916847229004 0.6408265829086304
ʃˠ 0.6278772354125977 -11.67594051361084
s̪ʲ -1.015527367591858 -10.184945106506348
ᴅ 9.872923851013184 8.369041442871094
ʉ̟ -10.240005493164062 13.84263801574707
ɧ 9.009448051452637 -6.706233978271484
˨˧ -4.086366653442383 10.455350875854492
˧˩ 8.533295631408691 -3.0300939083099365
˥̰ -3.5719428062438965 10.155097007751465
˦˥ 5.396975040435791 5.017852306365967
˨˩ -2.0663583278656006 7.891976833343506
˨˩̤ -12.451397895812988 18.42952537536621
