character x y
l -0.6879252195358276 7.011524677276611
a -8.042325019836426 -2.074000835418701
g 7.248757839202881 7.039750099182129
o -12.763028144836426 -13.337836265563965
b 3.6349356174468994 0.618026852607727
r -3.7634894847869873 5.144758224487305
m 5.4507598876953125 3.6484878063201904
e -13.796527862548828 3.342489004135132
u -3.0416259765625 -10.003363609313965
t 3.0270864963531494 4.974679470062256
i -3.023153066635132 11.912405967712402
c 9.767129898071289 4.068148612976074
n 2.447385311126709 8.726263999938965
w -0.7951159477233887 -5.445739269256592
k 7.58554220199585 4.406909942626953
v 1.1087236404418945 -3.4804725646972656
s 14.156577110290527 4.719200611114502
d 1.66240656375885 4.000115871429443
h 8.635246276855469 9.856082916259766
y 5.508819103240967 -8.930784225463867
p 4.556214809417725 1.6748075485229492
f 1.7515819072723389 -1.174262285232544
j 5.33426570892334 -4.57777738571167
x 13.701207160949707 -4.091482162475586
ĝ 9.57710075378418 6.189651966094971
ö -0.2937493622303009 -13.362189292907715
æ -13.102450370788574 -3.0515429973602295
þ -0.026083657518029213 1.7939742803573608
ð -1.2553765773773193 1.458967685699463
ē -14.016716003417969 -2.710543155670166
à -7.612955570220947 -0.1345699429512024
è -16.941402435302734 1.1822830438613892
ò -10.049909591674805 -12.543501853942871
á -12.29567813873291 -4.950273036956787
í 5.473012924194336 -12.877192497253418
ñ 5.245355129241943 -1.537119746208191
ó -11.145674705505371 -9.112930297851562
z 9.126118659973145 -3.2307796478271484
ü -5.1938862800598145 -13.817316055297852
ə -13.315555572509766 0.07813377678394318
ı -2.697667360305786 -14.432902336120605
ş 16.654787063598633 0.20830175280570984
q 11.481010437011719 7.380273342132568
ç 11.946237564086914 2.2935094833374023
ğ 7.588094234466553 9.659720420837402
č 12.016822814941406 0.9895489811897278
ž 15.139728546142578 -1.0497411489486694
ù -3.7546448707580566 -8.469924926757812
ʃ 15.211034774780273 1.0472742319107056
ɔ -10.82956314086914 -11.156628608703613
ɾ -3.6495766639709473 4.629685878753662
ŋ 4.645255088806152 8.52088451385498
ú -5.807163238525391 -9.090131759643555
